ID,Gender,Car,Reality,inc,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,wkphone,phone,email,famsize,MONTHS_BALANCE,dep_value,target,Age,ChldNo_1,ChldNo_2More,gp_inc_high,gp_inc_medium,gp_Age_high,gp_Age_highest,gp_Age_lowest,gp_Age_medium,worktm,gp_worktm_high,gp_worktm_highest,gp_worktm_low,gp_worktm_medium,famsizegp_1,famsizegp_3more,inctp_Commercial associate,inctp_State servant,occyp_Laborwk,occyp_hightecwk,houtp_Co-op apartment,houtp_Municipal apartment,houtp_Office apartment,houtp_Rented apartment,houtp_With parents,edutp_Higher education,edutp_Incomplete higher,edutp_Lower secondary,famtp_Civil marriage,famtp_Separated,famtp_Single / not married,famtp_Widow
5009733,0,1,0,0.027,-19341,-7314,1,1,1,0,2,-49,0,0,52,0,0,1,0,1,0,0,0,20,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009734,0,1,0,0.027,-19341,-7314,1,1,1,0,2,-49,0,0,52,0,0,1,0,1,0,0,0,20,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
5009736,0,1,0,0.0099,-14657,-4392,1,1,1,0,2,-34,0,0,40,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009737,0,1,0,0.0099,-14657,-4392,1,1,1,0,2,-23,0,0,40,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009738,0,1,0,0.0099,-14657,-4392,1,1,1,0,2,-4,0,0,40,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009739,0,1,0,0.0099,-14657,-4392,1,1,1,0,2,-40,0,0,40,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009740,0,1,0,0.0099,-14657,-4392,1,1,1,0,2,-15,0,0,40,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009741,0,1,0,0.0099,-14657,-4392,1,1,1,0,2,-15,0,0,40,0,0,0,0,0,0,0,1,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009742,0,0,0,0.0135,-12328,-2474,1,1,1,0,2,-14,0,0,33,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009743,0,0,0,0.0135,-12328,-2474,1,1,1,0,2,-20,0,0,33,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009757,1,1,0,0.027,-9087,-1682,1,0,0,0,1,-26,0,0,24,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5009758,1,1,0,0.027,-9087,-1682,1,0,0,0,1,-34,0,0,24,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5009759,1,1,0,0.027,-9087,-1682,1,0,0,0,1,-39,0,0,24,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5009760,1,1,0,0.027,-9087,-1682,1,0,0,0,1,-9,0,0,24,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5009761,1,1,0,0.027,-9087,-1682,1,0,0,0,1,-18,0,0,24,0,0,1,0,0,0,1,0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
5009762,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-16,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009764,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-16,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009765,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-13,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009766,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-43,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009767,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-16,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009768,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-19,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009773,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-27,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009774,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-30,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009775,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-36,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009777,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-16,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009779,1,0,0,0.0135,-14118,-3174,1,0,0,0,1,-4,0,0,38,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5009783,1,1,0,0.04455,-14906,-6826,1,1,0,0,4,-28,0,0,40,0,1,1,0,0,0,0,1,18,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5009784,1,1,0,0.04455,-14906,-6826,1,1,0,0,4,-28,0,0,40,0,1,1,0,0,0,0,1,18,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5009805,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-9,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009806,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-20,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009807,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-25,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009808,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-34,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009809,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-31,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009810,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-51,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009811,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-21,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009812,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-51,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009813,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-18,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009814,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-13,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009816,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-21,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009817,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-47,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090772,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-8,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5090773,0,0,0,0.02025,-11813,-3266,1,1,1,0,3,-45,0,0,32,1,0,0,1,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009819,0,1,0,0.0099,-14883,-5457,1,0,1,0,2,-8,0,0,40,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009820,0,1,0,0.0099,-14883,-5457,1,0,1,0,2,-8,0,0,40,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009821,0,1,0,0.0099,-14883,-5457,1,0,1,0,2,-12,0,0,40,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009822,0,1,0,0.0099,-14883,-5457,1,0,1,0,2,-20,0,0,40,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009823,0,1,0,0.0099,-14883,-5457,1,0,1,0,2,-20,0,0,40,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009824,0,1,0,0.0099,-14883,-5457,1,0,1,0,2,-31,0,0,40,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009825,0,1,0,0.0099,-14883,-5457,1,0,1,0,2,-33,0,0,40,0,0,0,0,0,0,0,1,14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009826,0,0,0,0.01125,-15759,-374,1,1,0,0,2,-25,0,0,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009827,0,0,0,0.01125,-15759,-374,1,1,0,0,2,-25,0,0,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009828,0,0,0,0.01125,-15759,-374,1,1,0,0,2,-25,0,0,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009829,0,0,0,0.01125,-15759,-374,1,1,0,0,2,-24,0,0,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009830,0,0,0,0.01125,-15759,-374,1,1,0,0,2,-52,0,0,43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5009831,1,1,0,0.01665,-10435,-1713,1,1,0,0,2,-19,0,0,28,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009832,1,1,0,0.01665,-10435,-1713,1,1,0,0,2,-30,0,0,28,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009833,1,1,0,0.01665,-10435,-1713,1,1,0,0,2,-39,0,0,28,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009834,1,1,0,0.01665,-10435,-1713,1,1,0,0,2,-4,0,0,28,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009835,1,1,0,0.01665,-10435,-1713,1,1,0,0,2,-13,0,0,28,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009836,1,1,0,0.01665,-10435,-1713,1,1,0,0,2,-44,0,0,28,0,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
5009837,0,0,0,0.0135,-13120,-5578,1,0,0,0,2,-43,0,0,35,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009838,0,0,0,0.0135,-13120,-5578,1,0,0,0,2,-60,0,0,35,0,0,0,0,0,0,0,0,15,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5009839,1,1,0,0.02025,-12636,-405,1,0,0,0,2,-33,0,0,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009841,1,1,0,0.02025,-12636,-405,1,0,0,0,2,-55,0,0,34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5009843,0,0,0,0.0081,-17932,-1470,1,0,0,0,1,-38,0,0,49,0,0,0,0,1,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5009844,1,1,0,0.018,-15901,-130,1,1,0,0,2,-13,0,0,43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009845,1,1,0,0.018,-15901,-130,1,1,0,0,2,-45,0,0,43,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5009846,1,0,0,0.0225,-12282,-405,1,0,1,0,2,-34,0,0,33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5009847,0,0,0,0.0099,-10084,-678,1,0,0,0,2,-31,0,0,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009848,0,0,0,0.0099,-10084,-678,1,0,0,0,2,-31,0,0,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009849,0,0,0,0.0099,-10084,-678,1,0,0,0,2,-51,0,0,27,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5009850,1,1,0,0.036,-10276,-556,1,1,1,0,1,-37,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009851,1,1,0,0.036,-10276,-556,1,1,1,0,1,-44,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009852,1,1,0,0.036,-10276,-556,1,1,1,0,1,-40,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009853,1,1,0,0.036,-10276,-556,1,1,1,0,1,-41,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009854,1,1,0,0.036,-10276,-556,1,1,1,0,1,-6,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009856,1,1,0,0.036,-10276,-556,1,1,1,0,1,-51,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009857,1,1,0,0.036,-10276,-556,1,1,1,0,1,-38,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009858,1,1,0,0.036,-10276,-556,1,1,1,0,1,-21,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009859,1,1,0,0.036,-10276,-556,1,1,1,0,1,-27,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009860,1,1,0,0.036,-10276,-556,1,1,1,0,1,-14,0,0,28,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
5009864,1,1,0,0.0225,-14555,-1226,1,1,0,0,2,-41,0,0,39,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5009865,1,1,0,0.0225,-14555,-1226,1,1,0,0,2,-42,0,0,39,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5009866,1,1,0,0.0225,-14555,-1226,1,1,0,0,2,-57,0,0,39,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5009867,1,1,0,0.0225,-14555,-1226,1,1,0,0,2,-39,0,0,39,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
5009868,1,1,0,0.0225,-14555,-1226,1,1,0,0,2,-56,0,0,39,0,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
